target_id	cov_mean_sample_0314	cov_mean_sample_0322	cov_mean_sample_0328	cov_mean_sample_0403	cov_mean_sample_0416	cov_mean_sample_0419	cov_mean_sample_0423	cov_mean_sample_0507	cov_mean_sample_0516	cov_mean_sample_0521	cov_mean_sample_0531	cov_mean_sample_0604	cov_mean_sample_0613	cov_mean_sample_0619	cov_mean_sample_0628	cov_mean_sample_0705	cov_mean_sample_0709	cov_mean_sample_0717	cov_mean_sample_0802	cov_mean_sample_0806	cov_mean_sample_0813	cov_mean_sample_0820	cov_mean_sample_0823	cov_mean_sample_0828	cov_mean_sample_0903	cov_mean_sample_0910	cov_mean_sample_0920	cov_mean_sample_0924	cov_mean_sample_1001	cov_mean_sample_1004	cov_mean_sample_1015	cov_mean_sample_1022	cov_mean_sample_1028	cov_mean_sample_1105	cov_mean_sample_1123	cov_mean_sample_1128	cov_mean_sample_1220
OTU_325	0.000000	0.000000	0.000000	0.000000	0.000000	0.540619		1.766668	0.000000	0.000000	0.000000	0.742574	0.654376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.334307	0.650970	0.000000	0.000000	0.000000	0.605074	0.616386	0.000000	0.000000	0.719624	0.836559	0.000000	3.114238	0.000000	0.000000	0.000000	0.000000
OTU_326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.240511
OTU_328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_330	0.000000	9.715842	0.000000	0.000000	0.742574	3.465347		0.000000	6.435644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.247525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.251383	0.255314	0.000000	0.000000	0.000000	0.000000	0.000000	0.990099	0.000000	0.063123	0.000000	0.000000	0.000000	0.000000	0.154700	0.000000	0.000000	0.000000
OTU_332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_333	2.018373	0.497886	0.000000	0.000000	0.000000	0.000186	0.000000	0.000000	0.000000	0.000000	0.553284	0.000000	0.000000	2.568627	0.000000	2.001801	1.990050	1.492537	1.492537	2.985075	2.056343	0.000000	1.034085	1.492537	0.995025	0.000000	2.874512	1.546353	0.569418	0.000000	2.977259	0.000000	0.000000	0.000000	0.000000	0.528856	0.000000
OTU_334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_335	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.496278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_337	2.475248	15.233119	0.568257	7.224109	2.475248	5.942376	0.990099	0.509347	0.000000	0.495050	0.991109	0.000000	0.000000	18.728564	11.881188	0.000000	2.970297	0.000000	0.000000	0.000000	0.000000	0.512535	0.999183	0.000000	0.000000	7.494802	6.588465	6.425792	3.648535	3.429579	5.768218	3.960396	0.504663	0.495050	0.495050	1.980198	0.000000
OTU_338	0.000000	0.000000	0.000000	1.076209	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.103682	0.000000	0.473934	1.565379	0.000000	1.669844	0.000000	0.000000	0.497630	0.000000	0.000000	0.803640	0.004422	0.000000	0.572227
OTU_339	2.546960	4.273213	0.000000	0.234192	0.493770	1.051958	0.000000	3.764735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.468384	0.240113	0.066912	0.000000	0.000000	1.268937	1.768590	0.739742	0.000000	0.000000	6.376112	0.732155	3.534464	1.637489	0.000000	0.956923	0.468384	0.000000	0.000000	0.468384	0.000000	6.145808
OTU_340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.485149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.495050	2.206203	0.495050	1.485149	0.495050	0.000000	0.000000	0.000000	2.110208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_342	0.000000	3.168861	0.540644	0.000000	0.247525	1.066822	0.000000	0.495050	0.000000	0.000000	5.658960	0.990099	10.927624	3.197480	2.970297	0.000000	3.112203	0.495050	0.000000	0.000000	0.000000	0.035459	0.000000	0.495050	0.000000	0.000000	0.000000	0.495050	2.664327	0.000000	1.027926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_344	0.000000	11.901473	0.000000	0.000000	0.000000	0.475363	0.000000	5.863610	0.000000	1.900238	0.475520	0.633411	0.817306	0.273742	1.406580	2.866214	1.900238	0.000000	1.266827	0.678656	2.033420	3.855553	8.404988	0.158353	0.316706	0.937758	15.409311	13.703373	10.122945	1.910470	11.572874	5.574014	1.195957	10.179287	0.000000	8.460570	5.199240
OTU_345	0.000000	0.498197	0.000000	0.000000	0.000000	0.000000		1.495138	0.000000	0.000000	0.000013	0.000000	0.500707	0.000000	1.448745	0.000000	0.000000	0.000000	0.590721	0.639775	0.000000	0.993326	0.000000	0.000000	0.000000	1.751044	0.557204	0.000000	0.000000	0.000000	0.511677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_346	0.000000	1.204595	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.542000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000033
OTU_347	0.000000	0.000000	0.492611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.492611	0.985222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_348	0.000000	0.594104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.503333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_349	0.000000	1.837896	0.000000	0.000000	3.809678	0.000000	0.000000	0.473934	0.000000	0.000000	0.000000	0.473934	1.421801	0.000000	1.899701	0.190625	4.265403	0.473934	0.000000	0.473934	1.479526	0.473934	1.895735	0.000000	0.000000	1.896858	1.421801	2.864673	2.374351	1.421801	13.100664	7.523507	0.000000	1.895735	0.000000	0.947867	0.000000
OTU_350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.608441	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.495050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.962084	0.000000	0.000000	0.000000	0.000000	0.000000	0.049441	0.000000	0.000000
OTU_352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.157509	0.000000	0.000000	0.000000	0.000000	0.000000	1.016040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.118620	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_353	0.000000	2.678139	0.000000	1.294743	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	7.642228	0.000000	3.904995	8.720693	0.000000	0.000000	0.000004	0.000000	0.783579	0.000000	1.745084	0.000000	0.000000	0.000000	0.000000	0.000000	1.143238	0.670901	1.989594	0.000000	2.650767	4.596559	0.004833	0.000000	0.000000	0.000000	0.000000
OTU_354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_355	0.000000	0.000000	0.000000	0.630915	0.000000	0.000000	0.000000	38.485804	0.000000	0.630915	0.000000	0.000000	0.000000	0.630915	0.000000	1.261830	0.000000	0.000000	3.785489	5.678233	16.403785	20.189274	3.154574	0.000000	0.000000	0.000000	9.463722	9.463722	6.309148	1.892744	5.678233	4.416404	0.630915	1.892744	0.000000	0.000000	2.523659
OTU_356	0.000000	4.651915	0.000000	1.010123	1.884445	1.742318		0.000000	0.000000	0.000000	0.000000	0.000000	0.536355	0.000000	0.491066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.049521	0.000000	0.000000	2.547848	0.569664	0.000000	0.000000	0.000000	0.000000	1.061611	0.000000	0.000000	0.521327	1.594976	5.302938
OTU_357	0.000000	37.588099	0.000000	0.493827	0.000000	4.720128		1.846119	4.853348	0.493827	0.000000	0.000000	1.669960	0.000000	1.699970	0.000000	0.000000	0.000000	0.000000	0.970114	1.234568	0.493827	0.498948	0.000000	0.000000	1.481481	25.018519	1.856440	6.582667	0.000000	2.545926	1.199333	0.000000	0.000000	0.493827	0.000000	0.000000
OTU_358	0.000000	0.000000	0.594055	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_359	0.848988	0.000000	0.000000	0.234192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.513574	1.909096	3.871082	0.000000	0.240113	0.066912	0.000000	0.000000	0.000000	0.000000	0.739742	0.000000	0.000000	0.000000	0.732155	3.534464	1.637489	0.000000	0.000000	0.000000	0.613415	3.344000	0.000000	0.485489	0.000000
OTU_360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.475248	0.000000	0.000000	0.000000	0.000000	0.000000	0.495050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.732277	0.990099	0.990099	0.990099	0.990099	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_361	0.000000	0.000000	0.000000	0.572458	0.000000	0.509264		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.473934	1.421801
OTU_363	2.985075	26.694826	3.138279	3.482587	5.754428	14.033731	2.487562	0.000000	0.506154	0.000000	0.000000	0.497512	0.000000	0.000000	0.997234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.980100	0.000000	0.000000	12.531791	0.995025	1.492537	1.532751	0.000000	0.000000	0.000000	0.000000	0.000000	1.492537	2.040398	16.505920
OTU_364	0.497512	0.000000	0.248756	0.000000	1.741294	0.585358	0.000000	0.166833	0.000000	0.497512	0.000000	0.000000	0.000000	0.000000	0.082736	0.000000	0.000000	0.000000	0.000000	0.000000	0.497512	0.000000	4.422333	0.000000	0.000000	1.243781	0.497512	1.326701	1.658373	0.000000	1.918975	1.990050	0.000000	2.002149	0.000000	0.248756	0.000000
OTU_365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.101035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.661426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049441	0.000000	0.000000
OTU_367	0.248756	0.000000	0.124378	0.000000	0.000000	0.124378	0.000000	0.124378	0.000000	0.124378	0.000000	0.000000	0.000000	0.000000	0.000000	0.497512	0.000000	0.000000	0.000000	0.000000	0.000000	0.124378	0.124378	0.000000	0.000000	0.000000	0.000000	0.257372	0.000000	0.000000	0.133637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_369	0.000000	5.328009	3.053668	0.799299	0.564175	8.264976		0.499455	0.000000	1.895735	0.000000	0.000000	1.066526	0.000000	1.031104	0.667185	0.000000	0.000000	0.000000	0.000000	2.026953	1.577867	2.003431	2.428654	0.947867	0.000000	1.251810	1.093384	1.766782	1.080332	0.571336	0.000000	1.895735	1.531777	0.508057	0.497630	1.520550
OTU_370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_371	1.405152	0.936768	0.000000	1.405152	1.405152	0.468384	0.000000	46.370023	0.000000	13.114754	0.000000	0.000000	1.405152	0.000000	0.000000	21.545667	0.468384	0.468384	16.861827	7.494145	56.674473	27.166276	26.697892	14.988290	7.494145	0.936768	16.861827	43.091335	22.482436	4.683841	22.482436	3.278689	13.583138	7.962529	0.468384	16.393443	25.292740
OTU_372	0.000000	0.522782	0.250377	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.871054	0.000000	0.904937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.485985	2.238806	0.497512	0.000000	0.595726	0.000000	0.000000	0.000000	0.745239	0.524716	0.000000	0.000000	0.000000	0.000000	0.511871
OTU_374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.585622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.581395	0.000000	0.000000	0.000000	0.000000	0.000000	0.013509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.976766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_376	1.900238	1.400176	0.000000	0.000000	0.000000	0.475363	0.000000	3.257549	2.850356	0.000000	0.000000	0.000000	0.000000	0.273742	0.703292	0.000000	0.950119	0.831354	1.900238	0.678656	5.083563	1.927777	0.933886	0.158353	0.316706	7.502043	3.502119	2.108209	2.169207	0.955235	3.086100	0.000000	0.000000	0.000000	0.000000	0.000000	7.798812
OTU_377	0.000000	0.000000	0.000000	0.000000	0.248139	0.267429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178123	0.000000	0.000000	0.000000	0.000000	0.202351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.488834	0.000000	0.534333	0.000000	0.000000	0.000000	0.000000	0.755206	0.000000	0.000000	0.000000
OTU_378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.297327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122324
OTU_379	0.000000	0.004818	0.000000	0.000000	0.000000	0.000000		1.041353	1.806274	0.000000	1.917701	0.506557	0.000000	4.263756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.489343	0.000000	0.260164	0.124378	0.000000	0.001694	0.000000	0.008781	0.503139	0.000000	0.004737	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.970149	2.985075	2.487562	0.000000	0.000000	0.000000	0.000000	0.000000	1.990050	0.497512	0.000000	0.000000	0.995025	0.497512	0.497512	0.000000	0.000000	0.000000	0.000000
OTU_382	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137553
OTU_383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.492611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.491567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.985222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.594330
OTU_384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_385	0.000000	2.835842	0.246914	0.000000	0.000000	0.679921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.582173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.901062	0.000000	0.000000	0.000000	1.078262	0.000000	0.000000	0.000000	0.246914	0.000000
OTU_386	2.803738	0.467290	0.467290	0.000000	0.000000	0.000000	0.000000	3.271028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.205607	2.803738	2.336449	3.271028	0.467290	0.000000	0.000000	3.738318	0.934579	0.000000	0.467290	0.000000	0.467290	0.467290	0.934579	0.934579	0.000000	0.000000	2.803738
OTU_387	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.265962	0.000000	0.000000	0.000000	0.000000	0.269065	0.000000	0.000000	0.000000	0.000000	0.241003	0.000000	0.000000	0.781827	1.122422	0.000000	0.000000	1.934258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
